"REF_DATE","GEO","DGUID","Receipts, payments and balances","Current account and capital account","Countries or regions","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Canada","2016A000011124","Receipts","Government services","All other countries","Dollars","81","millions","6","v61914381","1.1.10.8","730","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","All countries","Dollars","81","millions","6","v61914382","1.1.11.1","15515","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","United States","Dollars","81","millions","6","v61914383","1.1.11.2","7748","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","United Kingdom","Dollars","81","millions","6","v61914384","1.1.11.3","1633","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914385","1.1.11.4","6133","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","Other European Union countries","Dollars","81","millions","6","v61914386","1.1.11.5","1025","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","Japan","Dollars","81","millions","6","v61914387","1.1.11.6","421","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914388","1.1.11.7","636","","","","0"
"1991","Canada","2016A000011124","Receipts","Primary income","All other countries","Dollars","81","millions","6","v61914389","1.1.11.8","4052","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","All countries","Dollars","81","millions","6","v61914390","1.1.12.1","505","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","United States","Dollars","81","millions","6","v61914391","1.1.12.2","255","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","United Kingdom","Dollars","81","millions","6","v61914392","1.1.12.3","21","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914393","1.1.12.4","228","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","Other European Union countries","Dollars","81","millions","6","v61914394","1.1.12.5","34","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","Japan","Dollars","81","millions","6","v61914395","1.1.12.6","18","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914396","1.1.12.7","41","","","","0"
"1991","Canada","2016A000011124","Receipts","Compensation of employees","All other countries","Dollars","81","millions","6","v61914397","1.1.12.8","136","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","All countries","Dollars","81","millions","6","v61914398","1.1.13.1","15009","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","United States","Dollars","81","millions","6","v61914399","1.1.13.2","7493","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","United Kingdom","Dollars","81","millions","6","v61914400","1.1.13.3","1612","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914401","1.1.13.4","5905","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","Other European Union countries","Dollars","81","millions","6","v61914402","1.1.13.5","991","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","Japan","Dollars","81","millions","6","v61914403","1.1.13.6","403","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914404","1.1.13.7","595","","","","0"
"1991","Canada","2016A000011124","Receipts","Investment income","All other countries","Dollars","81","millions","6","v61914405","1.1.13.8","3916","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","All countries","Dollars","81","millions","6","v61914406","1.1.14.1","3377","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","United States","Dollars","81","millions","6","v61914407","1.1.14.2","1266","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","United Kingdom","Dollars","81","millions","6","v61914408","1.1.14.3","46","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914409","1.1.14.4","2065","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","Other European Union countries","Dollars","81","millions","6","v61914410","1.1.14.5","496","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","Japan","Dollars","81","millions","6","v61914411","1.1.14.6","140","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914412","1.1.14.7","184","","","","0"
"1991","Canada","2016A000011124","Receipts","Direct investment income","All other countries","Dollars","81","millions","6","v61914413","1.1.14.8","1244","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","All countries","Dollars","81","millions","6","v61914414","1.1.15.1","2634","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","United States","Dollars","81","millions","6","v61914415","1.1.15.2","2119","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","United Kingdom","Dollars","81","millions","6","v61914416","1.1.15.3","105","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914417","1.1.15.4","410","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","Other European Union countries","Dollars","81","millions","6","v61914418","1.1.15.5","51","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","Japan","Dollars","81","millions","6","v61914419","1.1.15.6","38","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914420","1.1.15.7","23","","","","0"
"1991","Canada","2016A000011124","Receipts","Portfolio investment income","All other countries","Dollars","81","millions","6","v61914421","1.1.15.8","298","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","All countries","Dollars","81","millions","6","v61914422","1.1.16.1","8998","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","United States","Dollars","81","millions","6","v61914423","1.1.16.2","4108","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","United Kingdom","Dollars","81","millions","6","v61914424","1.1.16.3","1461","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914425","1.1.16.4","3429","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","Other European Union countries","Dollars","81","millions","6","v61914426","1.1.16.5","443","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","Japan","Dollars","81","millions","6","v61914427","1.1.16.6","224","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914428","1.1.16.7","388","","","","0"
"1991","Canada","2016A000011124","Receipts","Other investment income","All other countries","Dollars","81","millions","6","v61914429","1.1.16.8","2374","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","All countries","Dollars","81","millions","6","v61914430","1.1.17.1","3019","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","United States","Dollars","81","millions","6","v61914431","1.1.17.2","1839","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","United Kingdom","Dollars","81","millions","6","v61914432","1.1.17.3","373","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914433","1.1.17.4","807","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","Other European Union countries","Dollars","81","millions","6","v61914434","1.1.17.5","582","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","Japan","Dollars","81","millions","6","v61914435","1.1.17.6","120","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914436","1.1.17.7","82","","","","0"
"1991","Canada","2016A000011124","Receipts","Secondary income","All other countries","Dollars","81","millions","6","v61914437","1.1.17.8","22","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","All countries","Dollars","81","millions","6","v61914438","1.1.18.1","1305","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","United States","Dollars","81","millions","6","v61914439","1.1.18.2","628","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","United Kingdom","Dollars","81","millions","6","v61914440","1.1.18.3","265","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914441","1.1.18.4","412","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","Other European Union countries","Dollars","81","millions","6","v61914442","1.1.18.5","485","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","Japan","Dollars","81","millions","6","v61914443","1.1.18.6","10","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914444","1.1.18.7","15","","","","0"
"1991","Canada","2016A000011124","Receipts","Private transfers","All other countries","Dollars","81","millions","6","v61914445","1.1.18.8","-99","","","","0"
"1991","Canada","2016A000011124","Receipts","Other private transfers","All countries","Dollars","81","millions","6","v61914446","1.1.19.1","1305","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","All countries","Dollars","81","millions","6","v61914447","1.1.23.1","1715","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","United States","Dollars","81","millions","6","v61914448","1.1.23.2","1211","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","United Kingdom","Dollars","81","millions","6","v61914449","1.1.23.3","108","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914450","1.1.23.4","395","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","Other European Union countries","Dollars","81","millions","6","v61914451","1.1.23.5","97","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","Japan","Dollars","81","millions","6","v61914452","1.1.23.6","111","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914453","1.1.23.7","67","","","","0"
"1991","Canada","2016A000011124","Receipts","Government transfers","All other countries","Dollars","81","millions","6","v61914454","1.1.23.8","121","","","","0"
"1991","Canada","2016A000011124","Receipts","Canadian taxes","All countries","Dollars","81","millions","6","v61914455","1.1.24.1","1678","","","","0"
"1991","Canada","2016A000011124","Receipts","Other transfers of government","All countries","Dollars","81","millions","6","v61914456","1.1.26.1","37","","","","0"
"1991","Canada","2016A000011124","Receipts","Capital account","All countries","Dollars","81","millions","6","v61914457","1.1.27.1","102","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","All countries","Dollars","81","millions","6","v61914458","1.2.1.1","215615","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","United States","Dollars","81","millions","6","v61914459","1.2.1.2","137233","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","United Kingdom","Dollars","81","millions","6","v61914460","1.2.1.3","10947","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914461","1.2.1.4","67435","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","Other European Union countries","Dollars","81","millions","6","v61914462","1.2.1.5","17198","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","Japan","Dollars","81","millions","6","v61914463","1.2.1.6","14281","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914464","1.2.1.7","9076","","","","0"
"1991","Canada","2016A000011124","Payments","Total current account","All other countries","Dollars","81","millions","6","v61914465","1.2.1.8","26879","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","All countries","Dollars","81","millions","6","v61914466","1.2.2.1","174534","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","United States","Dollars","81","millions","6","v61914467","1.2.2.2","119946","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","United Kingdom","Dollars","81","millions","6","v61914468","1.2.2.3","6472","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914469","1.2.2.4","48116","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","Other European Union countries","Dollars","81","millions","6","v61914470","1.2.2.5","13314","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","Japan","Dollars","81","millions","6","v61914471","1.2.2.6","9471","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914472","1.2.2.7","5669","","","","0"
"1991","Canada","2016A000011124","Payments","Goods and services","All other countries","Dollars","81","millions","6","v61914473","1.2.2.8","19663","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","All countries","Dollars","81","millions","6","v61914474","1.2.3.1","141022","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","United States","Dollars","81","millions","6","v61914475","1.2.3.2","97671","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","United Kingdom","Dollars","81","millions","6","v61914476","1.2.3.3","4301","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914477","1.2.3.4","39050","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","Other European Union countries","Dollars","81","millions","6","v61914478","1.2.3.5","10182","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","Japan","Dollars","81","millions","6","v61914479","1.2.3.6","8748","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914480","1.2.3.7","4546","","","","0"
"1991","Canada","2016A000011124","Payments","Goods","All other countries","Dollars","81","millions","6","v61914481","1.2.3.8","15574","","","","0"
"1991","Canada","2016A000011124","Payments","Services","All countries","Dollars","81","millions","6","v61914482","1.2.5.1","33512","","","","0"
"1991","Canada","2016A000011124","Payments","Services","United States","Dollars","81","millions","6","v61914483","1.2.5.2","22275","","","","0"
"1991","Canada","2016A000011124","Payments","Services","United Kingdom","Dollars","81","millions","6","v61914484","1.2.5.3","2171","","","","0"
"1991","Canada","2016A000011124","Payments","Services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914485","1.2.5.4","9066","","","","0"
"1991","Canada","2016A000011124","Payments","Services","Other European Union countries","Dollars","81","millions","6","v61914486","1.2.5.5","3132","","","","0"
"1991","Canada","2016A000011124","Payments","Services","Japan","Dollars","81","millions","6","v61914487","1.2.5.6","723","","","","0"
"1991","Canada","2016A000011124","Payments","Services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914488","1.2.5.7","1122","","","","0"
"1991","Canada","2016A000011124","Payments","Services","All other countries","Dollars","81","millions","6","v61914489","1.2.5.8","4089","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","All countries","Dollars","81","millions","6","v61914490","1.2.6.1","13820","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","United States","Dollars","81","millions","6","v61914491","1.2.6.2","10402","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","United Kingdom","Dollars","81","millions","6","v61914492","1.2.6.3","595","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914493","1.2.6.4","2822","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","Other European Union countries","Dollars","81","millions","6","v61914494","1.2.6.5","900","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","Japan","Dollars","81","millions","6","v61914495","1.2.6.6","67","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914496","1.2.6.7","334","","","","0"
"1991","Canada","2016A000011124","Payments","Travel","All other countries","Dollars","81","millions","6","v61914497","1.2.6.8","1520","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","All countries","Dollars","81","millions","6","v61914498","1.2.7.1","6760","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","United States","Dollars","81","millions","6","v61914499","1.2.7.2","3016","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","United Kingdom","Dollars","81","millions","6","v61914500","1.2.7.3","549","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914501","1.2.7.4","3195","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","Other European Union countries","Dollars","81","millions","6","v61914502","1.2.7.5","1143","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","Japan","Dollars","81","millions","6","v61914503","1.2.7.6","334","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914504","1.2.7.7","406","","","","0"
"1991","Canada","2016A000011124","Payments","Transportation","All other countries","Dollars","81","millions","6","v61914505","1.2.7.8","1312","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","All countries","Dollars","81","millions","6","v61914506","1.2.8.1","12933","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","United States","Dollars","81","millions","6","v61914507","1.2.8.2","8857","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","United Kingdom","Dollars","81","millions","6","v61914508","1.2.8.3","1027","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914509","1.2.8.4","3049","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","Other European Union countries","Dollars","81","millions","6","v61914510","1.2.8.5","1089","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","Japan","Dollars","81","millions","6","v61914511","1.2.8.6","321","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914512","1.2.8.7","383","","","","0"
"1991","Canada","2016A000011124","Payments","Other services","All other countries","Dollars","81","millions","6","v61914513","1.2.8.8","1256","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","All countries","Dollars","81","millions","6","v61914514","1.2.9.1","12035","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","United States","Dollars","81","millions","6","v61914515","1.2.9.2","8612","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","United Kingdom","Dollars","81","millions","6","v61914516","1.2.9.3","990","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914517","1.2.9.4","2434","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","Other European Union countries","Dollars","81","millions","6","v61914518","1.2.9.5","722","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","Japan","Dollars","81","millions","6","v61914519","1.2.9.6","299","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914520","1.2.9.7","363","","","","0"
"1991","Canada","2016A000011124","Payments","Commercial services","All other countries","Dollars","81","millions","6","v61914521","1.2.9.8","1050","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","All countries","Dollars","81","millions","6","v61914522","1.2.10.1","898","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","United States","Dollars","81","millions","6","v61914523","1.2.10.2","245","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","United Kingdom","Dollars","81","millions","6","v61914524","1.2.10.3","37","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914525","1.2.10.4","616","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","Other European Union countries","Dollars","81","millions","6","v61914526","1.2.10.5","367","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","Japan","Dollars","81","millions","6","v61914527","1.2.10.6","22","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914528","1.2.10.7","20","","","","0"
"1991","Canada","2016A000011124","Payments","Government services","All other countries","Dollars","81","millions","6","v61914529","1.2.10.8","206","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","All countries","Dollars","81","millions","6","v61914530","1.2.11.1","36330","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","United States","Dollars","81","millions","6","v61914531","1.2.11.2","16604","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","United Kingdom","Dollars","81","millions","6","v61914532","1.2.11.3","4313","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914533","1.2.11.4","15413","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","Other European Union countries","Dollars","81","millions","6","v61914534","1.2.11.5","3395","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","Japan","Dollars","81","millions","6","v61914535","1.2.11.6","4794","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914536","1.2.11.7","3262","","","","0"
"1991","Canada","2016A000011124","Payments","Primary income","All other countries","Dollars","81","millions","6","v61914537","1.2.11.8","3962","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","All countries","Dollars","81","millions","6","v61914538","1.2.12.1","905","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","United States","Dollars","81","millions","6","v61914539","1.2.12.2","419","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","United Kingdom","Dollars","81","millions","6","v61914540","1.2.12.3","78","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914541","1.2.12.4","408","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","Other European Union countries","Dollars","81","millions","6","v61914542","1.2.12.5","85","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","Japan","Dollars","81","millions","6","v61914543","1.2.12.6","70","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914544","1.2.12.7","61","","","","0"
"1991","Canada","2016A000011124","Payments","Compensation of employees","All other countries","Dollars","81","millions","6","v61914545","1.2.12.8","193","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","All countries","Dollars","81","millions","6","v61914546","1.2.13.1","35424","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","United States","Dollars","81","millions","6","v61914547","1.2.13.2","16184","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","United Kingdom","Dollars","81","millions","6","v61914548","1.2.13.3","4236","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914549","1.2.13.4","15004","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","Other European Union countries","Dollars","81","millions","6","v61914550","1.2.13.5","3310","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","Japan","Dollars","81","millions","6","v61914551","1.2.13.6","4725","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914552","1.2.13.7","3201","","","","0"
"1991","Canada","2016A000011124","Payments","Investment income","All other countries","Dollars","81","millions","6","v61914553","1.2.13.8","3768","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","All countries","Dollars","81","millions","6","v61914554","1.2.14.1","2267","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","United States","Dollars","81","millions","6","v61914555","1.2.14.2","2899","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","United Kingdom","Dollars","81","millions","6","v61914556","1.2.14.3","259","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914557","1.2.14.4","-890","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","Other European Union countries","Dollars","81","millions","6","v61914558","1.2.14.5","-283","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","Japan","Dollars","81","millions","6","v61914559","1.2.14.6","-107","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914560","1.2.14.7","-486","","","","0"
"1991","Canada","2016A000011124","Payments","Direct investment income","All other countries","Dollars","81","millions","6","v61914561","1.2.14.8","-14","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","All countries","Dollars","81","millions","6","v61914562","1.2.15.1","21458","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","United States","Dollars","81","millions","6","v61914563","1.2.15.2","7789","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","United Kingdom","Dollars","81","millions","6","v61914564","1.2.15.3","1941","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914565","1.2.15.4","11728","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","Other European Union countries","Dollars","81","millions","6","v61914566","1.2.15.5","2838","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","Japan","Dollars","81","millions","6","v61914567","1.2.15.6","4196","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914568","1.2.15.7","2966","","","","0"
"1991","Canada","2016A000011124","Payments","Portfolio investment income","All other countries","Dollars","81","millions","6","v61914569","1.2.15.8","1728","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","All countries","Dollars","81","millions","6","v61914570","1.2.16.1","11699","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","United States","Dollars","81","millions","6","v61914571","1.2.16.2","5497","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","United Kingdom","Dollars","81","millions","6","v61914572","1.2.16.3","2036","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914573","1.2.16.4","4166","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","Other European Union countries","Dollars","81","millions","6","v61914574","1.2.16.5","755","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","Japan","Dollars","81","millions","6","v61914575","1.2.16.6","636","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914576","1.2.16.7","722","","","","0"
"1991","Canada","2016A000011124","Payments","Other investment income","All other countries","Dollars","81","millions","6","v61914577","1.2.16.8","2054","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","All countries","Dollars","81","millions","6","v61914578","1.2.17.1","4751","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","United States","Dollars","81","millions","6","v61914579","1.2.17.2","683","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","United Kingdom","Dollars","81","millions","6","v61914580","1.2.17.3","162","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","Foreign countries other than United States and United Kingdom","Dollars","81","millions","6","v61914581","1.2.17.4","3906","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","Other European Union countries","Dollars","81","millions","6","v61914582","1.2.17.5","490","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","Japan","Dollars","81","millions","6","v61914583","1.2.17.6","16","","","","0"
"1991","Canada","2016A000011124","Payments","Secondary income","Other Organisation for Economic Co-operation and Development (OECD) countries","Dollars","81","millions","6","v61914584","1.2.17.7","145","","","","0"
